NAME,BORO,BUILDING,STREET,ZIPCODE,CUISINE DESCRIPTION,Latitude,Longitude
LOUD BABY,Brooklyn,696,FLATBUSH AVENUE,11225,Café/Coffee/Tea,40.65626921,-73.96003429
ZEFF'S PIZZERIA,Brooklyn,312,SOUTH    3 STREET,11211,Pizza/Italian,40.70968609,-73.9548189
THE COUNTER,Manhattan,7,TIMES SQUARE,10036,American,40.75590782,-73.98668095
H.K. TASTE,Queens,4721,90TH ST,11373,Chinese,40.74177123,-73.87535447
COMA BUENO RESTAURANT,Manhattan,944,COLUMBUS AVENUE,10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.79949471,-73.96268577
TOYAMA CUISINE,Brooklyn,6001,7 AVENUE,11220,Japanese,40.6367245,-74.01184315
VIVA MIS EMPANADAS,Queens,13311,CROSSBAY BLVD,11417,Mexican,40.67523152,-73.84328199
J & R PIZZA,Brooklyn,1916,KINGS HIGHWAY,11229,Pizza/Italian,40.61035512,-73.95438577
COPPOLA'S,Manhattan,378,3 AVENUE,10016,Italian,40.74153548,-73.98118055
BIVE,Manhattan,95,ORCHARD STREET,10002,"Ice Cream, Gelato, Yogurt, Ices",40.71835705,-73.99012279
COCU ROTISSERIE,Manhattan,26,CARMINE STREET,10014,Spanish,40.73020111,-74.00281071
ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,Indian,40.70223392,-73.93710845
NEWTOWN,Brooklyn,55,WATERBURY STREET,11206,Middle Eastern,40.70915896,-73.93707303
FARIDA,Manhattan,498,9 AVENUE,10018,Eastern European,40.75575201,-73.99456772
WESTSIDE WOK-KONATA SUSHI BAR,Manhattan,691,AMSTERDAM AVENUE,10025,Jewish/Kosher,40.79244872,-73.97151982
GUAYACOS RESTAURANT,Queens,81-42,BAXTER AVENUE,11373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.74614131,-73.88357832
LA NUEVA VICTORIA RESTAURANT,Manhattan,2536,BROADWAY,10025,Chinese/Cuban,40.79387345,-73.97233903
LULO RESTAURANT,Manhattan,1626,ST NICHOLAS AVENUE,10040,Spanish,40.85578717,-73.92898452
GOTHAM BAR & GRILL,Manhattan,12,EAST   12 STREET,10003,American,40.73437028,-73.99390193
BROOKLYN ROASTING COMPANY,Brooklyn,67,WEST STREET,11222,Café/Coffee/Tea,40.72865403,-73.95908149
CON YAPA,Staten Island,300,MORNINGSTAR ROAD,10303,Peruvian,40.63079256,-74.14704806
EXISTING CONDITIONS,Manhattan,35,WEST    8 STREET,10011,American,40.73306118,-73.99825
MORGENSTERN'S FINEST ICE CREAM,Manhattan,215,BOWERY,10002,"Ice Cream, Gelato, Yogurt, Ices",40.72184863,-73.99343408
WO HOP 17,Manhattan,17,MOTT STREET,10013,Chinese,40.71424306,-73.99876633
BOEUF & BUN,Brooklyn,271,KINGSTON AVENUE,11213,Jewish/Kosher,40.67052067,-73.94207712
STOP INN RESTAURANT & CAFE,Queens,6022,ROOSEVELT AVENUE,11377,American,40.74549882,-73.9041215
THE COUNTRY CAFE,Manhattan,60,WALL STREET,10005,Sandwiches/Salads/Mixed Buffet,40.70590688,-74.00860938
HA BO KITCHEN,Queens,102-11,SPRINGFIELD BOULEVARD,11429,Chinese,40.71386444,-73.73572081
CUISINE BY CLAUDETTE,Queens,143,BEACH  116 STREET,11694,French,40.57876762,-73.83661901
CORATO 1 PIZZA & RESTAURANT,Queens,6694,FRESH POND ROAD,11385,Pizza/Italian,40.70588258,-73.89664774
Miss Dong Burger,Brooklyn,711,54 STREET,11220,Chinese,40.64001308,-74.00791624
TOP THAI RESTAURANT,Brooklyn,8510,4 AVENUE,11209,Thai,40.62339574,-74.02811598
OTT THAI CUISINE,Brooklyn,970,MANHATTAN AVENUE,11222,Thai,40.7322123,-73.95457986
QUALITY EATS,Manhattan,3,EAST   28 STREET,10016,American,40.74453356,-73.98693947
FALLSBURG BAGELS,Brooklyn,4602,16 AVENUE,11204,Jewish/Kosher,40.63262327,-73.98386664
HALE & HEARTY SOUP,Manhattan,655,6 AVENUE,10010,Soups & Sandwiches,40.7411279,-73.99409979
AVOCADO SUSHI,Staten Island,4906,ARTHUR KILL ROAD,10309,Japanese,40.52271432,-74.23924885
GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Brooklyn,872,UTICA AVENUE,11203,Caribbean,40.65211045,-73.93043468
TWIN DONUT,Bronx,3,WEST FORDHAM ROAD,10468,Donuts,40.8627823,-73.90133788
ENZO BRUNI,Manhattan,353,WEST   14 STREET,10014,Pizza/Italian,40.74041708,-74.00409582
CHINA DOLL,Brooklyn,1356,LORING AVENUE,11208,Chinese,40.66792894,-73.86131922
FIG & OLIVE TREE,Brooklyn,7021,3 AVENUE,11209,Mediterranean,40.634367,-74.02658939
"D'ANGELO'S PIZZA, PANCHO'S MEXICAN RESTAURANT",Bronx,1160,PUGSLEY AVENUE,10472,Mexican,40.83048777,-73.85700418
JAIYA THAI ORIENTAL RESTAURANT,Manhattan,396,THIRD AVENUE,10016,Thai,40.74210357,-73.98076899
TASTY BITES,Brooklyn,1456,ST JOHN'S PLACE,11213,Caribbean,40.67052503,-73.93020271
NEIL'S COFFEE SHOP,Manhattan,961,LEXINGTON AVENUE,10021,American,40.76900892,-73.96321918
LITTLE POLAND RESTAURANT,Manhattan,200,2 AVENUE,10003,Polish,40.73139422,-73.98561786
MANOR SUSHI,Staten Island,878,MANOR ROAD,10314,Japanese,40.60537627,-74.120857
DUNKIN',Queens,21816,JAMAICA AVENUE,11428,Donuts,40.71797835,-73.73668927
SHAKE SHACK,Manhattan,1700,BROADWAY,10019,Sandwiches,40.76333456,-73.98239812
NABLUS SWEETS,Brooklyn,6812,5 AVENUE,11220,Middle Eastern,40.6340004,-74.02079942
AZUL TEQUILA MEXICAN RESTAURANT,Bronx,783,LYDIG AVENUE,10462,Mexican,40.85443915,-73.86444972
BOMBAY GRILL,Brooklyn,8716,3 AVENUE,11209,Indian,40.62254399,-74.03144411
THE JUICY BOX,Brooklyn,2281,NOSTRAND AVENUE,11210,"Juice, Smoothies, Fruit Salads",40.6288025,-73.94724717
PICO,Queens,419,BEACH  129 STREET,11694,American,40.57833223,-73.84937802
PIZZA BOY,Queens,5819,WOODSIDE AVE,11377,Italian,40.74559667,-73.9062795
MOXY EAST VILLAGE,Manhattan,112,EAST   11 STREET,10003,French,40.73182285,-73.98983573
BOWERY ELECTRIC,Manhattan,327,BOWERY,10003,American,40.7258065,-73.99199055
BOAT HOUSE & CAJUN CUISINE,Brooklyn,4807,8 AVENUE,11220,American,40.64211583,-74.00264844
AUNT JAKES,Manhattan,47,WEST    8 STREET,10011,American,40.73314627,-73.99844845
REY'S SMOOTHIE,Bronx,1320,JEROME AVENUE,10452,"Juice, Smoothies, Fruit Salads",40.83849417,-73.91891638
NEW WING CHEUNG (New C Ave. D),Brooklyn,4621,AVENUE D,11203,Chinese,40.64191234,-73.93294965
MITCHELL'S RESTAURANT,Brooklyn,617A,VANDERBILT AVENUE,11238,Soul Food,40.67885037,-73.96841748
LUANNE'S WILD GINGER,Brooklyn,676,FRANKLIN AVENUE,11238,Vegetarian,40.67535228,-73.9562843
BRIAN DEMPSEY'S ALE HOUSE,Queens,39-31,BELL BOULEVARD,11361,Irish,40.76493131,-73.7716788
INWOOD LOCAL WINE BAR & BEER GARDEN,Manhattan,4957,BROADWAY,10034,American,40.8679352,-73.92038444
OFF SHORE RESTAURANT,Brooklyn,7822,3 AVENUE,11209,American,40.62906629,-74.02877766
NEW JIN BU RESTAURANT,Brooklyn,49,MOTHER GASTON BOULEVARD,11233,Chinese,40.67998194,-73.90844877
GOOD HEALTH CAFE,Manhattan,1435,1 AVENUE,10021,Soups & Sandwiches,40.7695713,-73.95471675
PALACE CHICKEN & GRILL,Queens,44-45,21 STREET,11101,Chicken,40.74821116,-73.94730744
HEMO'S SPOT 3,Bronx,713,MORRIS PARK AVENUE,10462,"Juice, Smoothies, Fruit Salads",40.84534439,-73.86554903
HAPPY FRESH TORTILLA GRILL,Brooklyn,299,7 AVENUE,11215,Tex-Mex,40.66776422,-73.98083376
HARDING'S,Manhattan,32,EAST   21 STREET,10010,American,40.73958222,-73.98895044
BECCO,Manhattan,355,WEST   46 STREET,10036,Italian,40.76043421,-73.98943789
NUEVA AMBATENITA LA ESQUINA DEL SABOR,Queens,3924,108 STREET,11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.75125749,-73.85905533
BOBBY VAN'S STEAKHOUSE,Manhattan,25,BROAD STREET,10004,Steak,40.70610702,-74.0112604
PRATT INSTITUTE - HIGGINS HALL (AVI),Brooklyn,61,SAINT JAMES PLACE,11238,Café/Coffee/Tea,40.68781097,-73.964674
B SQUARED NYC,Manhattan,679,9 AVENUE,10036,Italian,40.76145809,-73.99043042
MADISON'S,Bronx,5686,RIVERDALE AVENUE,10471,Italian,40.90642857,-73.90420318
JACK'S WIFE FREDA,Manhattan,50,CARMINE STREET,10014,Mediterranean,40.72997053,-74.00354314
MOMENTO'S PIZZA COFFEE SHOP,Queens,4053,99TH ST,11368,Pizza/Italian,40.74862817,-73.86606258
CHUMLEY'S,Manhattan,86,BEDFORD STREET,10014,American,40.73206747,-74.00523189
WINE BAR & RISTORANTE,Manhattan,1742,2 AVENUE,10128,Italian,40.78082814,-73.94957443
CROWN GRILL & PIZZA & SALAD,Brooklyn,116,KINGSTON AVENUE,11213,Chicken,40.67580138,-73.94160385
4TH DOWN,Brooklyn,750,GRAND STREET,11211,American,40.71170923,-73.94304036
LOBSTER GOGO,Manhattan,190,FRONT STREET,10038,Seafood,40.70667017,-74.00414784
THE DUB PIE SHOP,Brooklyn,211,PROSPECT PARK WEST,11215,Australian,40.66053712,-73.98024474
SUPREME JAMAICAN RESTAURANT,Brooklyn,801,ROGERS AVENUE,11226,Caribbean,40.65122144,-73.95251977
R&R COFFEE,Manhattan,76,FULTON STREET,10038,Café/Coffee/Tea,40.70902513,-74.00543928
USA DINER,Queens,24303,MERRICK BOULEVARD,11422,American,40.67407099,-73.73002448
SETAGAYA,Brooklyn,280,BEDFORD AVENUE,11249,Asian,40.71474149,-73.9610452
FULTON THAI RESTAURANT,Brooklyn,848,FULTON STREET,11238,Thai,40.68359032,-73.9674273
THAI SON VIETNAMESE CUISINE,Manhattan,89,BAXTER STREET,10013,Vietnamese/Cambodian/Malaysia,40.71689726,-73.99969698
SUPREME DUMPLING,Queens,6142,SPRINGFIELD BLVD,11364,Asian,40.74878021,-73.75656161
RHYTHM & BOOZE,Brooklyn,1674,10 AVENUE,11215,American,40.65763025,-73.97939142
DRAGON GARDEN,Queens,8618,ROCKAWAY BEACH BLVD,11693,Chinese,40.58753157,-73.81150651
CAFE COLETTE,Brooklyn,79,BERRY STREET,11249,American,40.71985929,-73.95766915
VERNON GRILLE,Queens,4820,VERNON BLVD,11101,Greek,40.74390465,-73.95371656
CAFE HONG KONG,Manhattan,51,BAYARD STREET,10013,Chinese,40.71523665,-73.9974244
CLEVER BLEND,Queens,6月27日,QUEENS PLAZA SOUTH,11101,Café/Coffee/Tea,40.75009306,-73.93968697
T-BROTHERS PIZZERIA,Bronx,957,ALDUS STREET,10459,Pizza/Italian,40.82311973,-73.89099463
LONG RIVER CHINESE RESTAURANT,Queens,10106,88 STREET,11416,Chinese,40.68242335,-73.85192545
JOLIE CANTINA,Brooklyn,241,SMITH STREET,11231,French,40.68363039,-73.99254729
DELI & COFFEE CORP. BREAKFAST & LUNCH,Queens,8949,165 STREET,11432,Delicatessen,40.70734528,-73.79607168
KATZS DELICATESSEN (DEKALB MARKET),Brooklyn,445,GOLD ST,11201,American,40.69082623,-73.98345225
SLAUGHTERED LAMB PUB,Manhattan,182,WEST    4 STREET,10014,American,40.73249026,-74.00183298
PRONTO PIZZA,Staten Island,738,FOREST AVENUE,10310,Italian,40.62918329,-74.1140589
CAFFE VITA,Manhattan,124,LUDLOW STREET,10002,Café/Coffee/Tea,40.71971831,-73.98852445
FUEL GRILL,Manhattan,112,WEST   38 STREET,10018,American,40.75257567,-73.986595
MATEUS RESTAURANT,Queens,222-05,JAMAICA AVENUE,11428,Portuguese,40.72052862,-73.73210834
PEPE JOE'S PIZZERIA,Bronx,722,COURTLAND AVENUE,10451,Pizza/Italian,40.82071011,-73.91766996
LAST STOP BAR & GRILL,Bronx,4609,WHITE PLAINS ROAD,10470,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.90234036,-73.851307
PIO PIO,Queens,6230,WOODHAVEN BOULEVARD,11374,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7259583,-73.87011305
NEW HING LONG,Brooklyn,1102,LIBERTY AVENUE,11208,Chinese,40.67846378,-73.86862319
MORGAN STANLEY CAFE,Manhattan,750,7 AVENUE,10019,American,40.76074642,-73.98352505
PETE'S BROOKLYN EATS,Brooklyn,140,58 STREET,11220,American,40.64533046,-74.02286416
IMMACULEE BAKERY,Brooklyn,1411,NOSTRAND AVENUE,11226,Bakery,40.65202445,-73.94969378
HARMONIE CLUB,Manhattan,4,EAST   60 STREET,10022,American,40.76471314,-73.97215986
SETAGAYA,Brooklyn,280,BEDFORD AVENUE,11249,Asian,40.71474149,-73.9610452
J-II PIZZERIA,Brooklyn,1424,AVENUE M,11230,Pizza/Italian,40.61797955,-73.96017977
SNACKS-N-WHEELS/GREYHOUND FOOD SERVICE,Manhattan,625,8 AVENUE,10018,American,40.75618542,-73.99056473
WOODROWS,Manhattan,43,MURRAY STREET,10007,American,40.71402036,-74.00932106
JOHN'S FRIED CHICKEN,Manhattan,512,WEST  207 STREET,10034,Chicken,40.8649483,-73.91946609
COTTO MARKET-GATE C30,Queens,0,LAGUARDIA AIRPORT,11369,Bakery,40.77441403,-73.87729335
BILLYMARKS WEST,Manhattan,332,9 AVENUE,10001,American,40.75033123,-73.99851662
P & M CLASSIC PIZZA & RESTAURANT,Manhattan,1747,AMSTERDAM AVENUE,10031,Pizza/Italian,40.82618114,-73.94689497
SICHUAN CUISINE,Queens,136-20,ROOSEVELT AVENUE,11354,Asian,40.75977791,-73.82923543
DUMONT BURGER,Brooklyn,314,BEDFORD AVENUE,11249,Sandwiches,40.71363562,-73.96185747
TENNY & BETSY,Manhattan,197,EAST   76 STREET,10021,Café/Coffee/Tea,40.77245215,-73.95898949
BUKHARA GRILL,Manhattan,217,EAST   49 STREET,10017,Indian,40.75494416,-73.97062273
ANN INC CAFE,Manhattan,7,TIMES SQ,10036,American,40.75590782,-73.98668095
NEW TAQUERIA PUEBLA,Staten Island,1285,CASTLETON AVENUE,10310,Mexican,40.63389514,-74.12546648
GOLDEN CHOPSTICKS,Brooklyn,4817,8 AVENUE,11220,Chinese,40.64207466,-74.00268807
ELIO'S,Manhattan,1621,SECOND AVENUE,10028,Italian,40.77670406,-73.95260688
SALVO'S,Manhattan,1477,YORK AVENUE,10075,Pizza/Italian,40.77091461,-73.95078781
F&M CAFE & RESTAURANT,Brooklyn,383,VAN BRUNT STREET,11231,American,40.67617219,-74.01426564
BLAGGARD'S PUB,Manhattan,8,WEST   38 STREET,10018,Irish,40.75120835,-73.98335418
MING GARDEN CHINESE,Queens,7068,KISSENA BLVD,11367,Chinese,40.73020305,-73.81508113
THE STANDARD EAST VILLAGE,Manhattan,25,COOPER SQUARE,10003,American,40.72774424,-73.99120017
LA NORTENA,Brooklyn,255A,GRAHAM AVENUE,11206,Mexican,40.71116067,-73.9438416
SAKANA SUSHI & ASIAN BISTRO,Brooklyn,8121,5 AVENUE,11209,Japanese,40.62482385,-74.02452861
GERIZIM BURGER FACTORY,Brooklyn,560,RALPH AVENUE,11233,Café/Coffee/Tea,40.66998484,-73.92248894
BELLA PIZZA,Queens,13462,SPRINGFIELD BLVD,11413,Pizza/Italian,40.67899712,-73.75407367
HECTOR CARIBBEAN RESTAURANT AND LOUNGE,Brooklyn,3407,AVENUE H,11210,Caribbean,40.63191054,-73.94347982
GREAT WALL,Queens,8712,ASTORIA BLVD,11369,Chinese,40.76413989,-73.88204139
ENTWINE,Manhattan,765,WASHINGTON STREET,10014,American,40.73738939,-74.00820571
NUTRICION ACTIVA,Queens,101-26,39 AVENUE,11368,"Juice, Smoothies, Fruit Salads",40.75043435,-73.86383927
PICCOLI,Brooklyn,157,PROSPECT PARK SOUTH WEST,11218,Italian,40.65487599,-73.97334474
ANA'S PASTRY SHOP,Manhattan,701,WEST  180 STREET,10033,Bakery,40.84961331,-73.93673361
GOLDEN CHICKEN,Queens,17944,HILLSIDE AVENUE,11432,Chicken,40.71276741,-73.7832532
PINE TREE CAFE & RESTAURANT,Queens,163-28,NORTHERN BOULEVARD,11358,Korean,40.76122009,-73.80259143
ABAYA THAI CUISINE,Manhattan,318,WEST   36 STREET,10018,Thai,40.75379768,-73.99332264
COLUMBIA UNIVERSITY MEDICAL CENTER BOOKSTORE CAFE,Manhattan,711,WEST  168 STREET,10032,Café/Coffee/Tea,40.84225221,-73.94249084
THE BAD BAGEL,Brooklyn,40,WYCKOFF AVENUE,11237,Bagels/Pretzels,40.70592449,-73.92184466
P.J. BRADY'S TAVERN,Bronx,3201,PHILIP AVENUE,10465,American,40.83061374,-73.81799178
SALLY ROOTS,Brooklyn,195,WYCKOFF AVENUE,11237,Caribbean,40.70261327,-73.91649996
CHAVELA'S,Brooklyn,736,FRANKLIN AVENUE,11238,Mexican,40.67342297,-73.95698134
JIMMY'S,Manhattan,158,WEST   38 STREET,10018,American,40.75316046,-73.98798087
ANDY'S CAFE,Queens,23-39,ASTORIA BOULEVARD,11102,Pizza/Italian,40.77170432,-73.92416083
BERGEN BAGELS,Brooklyn,949,FULTON STREET,11238,Bagels/Pretzels,40.68311755,-73.96514883
FAIRFIELD INN,Manhattan,21,WEST   37 STREET,10018,American,40.75073911,-73.98411223
SANSOOKAPSAN,Queens,3813,UNION ST,11354,Korean,40.76151483,-73.82706146
KEZI 88,Brooklyn,316,KINGS HIGHWAY,11223,Chinese,40.60499342,-73.97870547
DIVE 75,Manhattan,101,WEST   75 STREET,10023,American,40.77951133,-73.97771064
DOLMA RESTAURANT,Brooklyn,311,AVENUE X,11223,Russian,40.59040605,-73.9714911
SAKAMAI,Manhattan,157,LUDLOW STREET,10002,Asian,40.72099456,-73.98790011
EL ROCHE LEBANON,Queens,2548,STEINWAY ST,11103,Middle Eastern,40.76754833,-73.9120247
PARRILLA LATINA,Bronx,2501,WEBSTER AVENUE,10458,Spanish,40.86104751,-73.8920421
DUKAGJINI BUREKTORE,Bronx,758,LYDIG AVENUE,10462,Eastern European,40.85444024,-73.86537151
KENNEDY CHICKEN,Bronx,1326,METROPOLITAN AVENUE,10462,Chicken,40.8338411,-73.86087088
SAKURA 4,Queens,6419,MYRTLE AVE,11385,Japanese,40.70102534,-73.89178289
NAGLE BAKERY,Manhattan,121B,NAGLE AVENUE,10040,Bakery,40.86074568,-73.92702337
JUNIPER,Manhattan,237,WEST   35 STREET,10001,American,40.75214519,-73.99128717
NEW FLORIDIAN DINER,Brooklyn,2301,FLATBUSH AVENUE,11234,American,40.61388183,-73.92718624
THE JOHNSON'S,Brooklyn,369,TROUTMAN STREET,11237,American,40.7057912,-73.92364099
XI'AN FAMOUS FOODS,Queens,4110,MAIN ST,11355,Chinese,40.75788691,-73.82933054
GOLDEN STAR KITCHEN,Brooklyn,638,BLAKE AVENUE,11207,Chinese,40.66775092,-73.8952868
SHALON RESTAURANT,Bronx,2734,JEROME AVENUE,10468,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.86894797,-73.89624146
AMORE JUICE BAR,Bronx,106,EAST  165 STREET,10452,"Juice, Smoothies, Fruit Salads",40.83128557,-73.92155591
TRASH ISLAND,Brooklyn,616,HALSEY STREET,11233,Café/Coffee/Tea,40.68408677,-73.92988199
KENNEDY FRIED CHICKEN,Bronx,1560,WATSON AVENUE,10472,Chicken,40.82628357,-73.87658306
HARLEM TAVERN,Manhattan,2153,8 AVENUE,10026,American,40.80451771,-73.95530333
RUDDY AND DEAN,Staten Island,44,RICHMOND TERRACE,10301,American,40.64392385,-74.07646811
HADI RESTAURANT,Brooklyn,683,CONEY ISLAND AVENUE,11218,Middle Eastern,40.64072011,-73.96919227
MCDONALD'S,Brooklyn,1642,PITKIN AVENUE,11212,Hamburgers,40.66941219,-73.91245745
PASTIS,Manhattan,54,GANSEVOORT STREET,10014,French,40.73937942,-74.0070079
PJ MORANS,Manhattan,3,EAST   48 STREET,10017,Irish,40.75714707,-73.97777952
BENNY'S BRICK OVEN PIZZA,Brooklyn,419,KINGSTON AVENUE,11225,Pizza/Italian,40.66464163,-73.94263014
TONY'S PIZZERIA,Brooklyn,175,NASSAU AVENUE,11222,Pizza/Italian,40.72529735,-73.94618916
AMOR KARAOKE & BAR,Queens,Jan-78,ROOSEVELT AVENUE,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7472596,-73.8875102
AANGAN INDIAN RESTAURANT,Manhattan,2701,BROADWAY,10025,Indian,40.79920002,-73.96850102
SALT + CHARCOAL,Brooklyn,171,GRAND STREET,11249,Japanese,40.71459343,-73.96150341
BRILLA TU VIDA,Queens,7501,WOODSIDE AVE,11373,Other,40.74328997,-73.88961365
FARMER'S FRIDGE - WILKE FARR GALLAGHER,Manhattan,787,7 AVENUE,10019,American,40.76194849,-73.9826223
B BAR AND GRILL,Manhattan,40,EAST    4 STREET,10003,American,40.72732985,-73.99207335
EMPIRE STEAKHOUSE,Manhattan,237,WEST   54 STREET,10019,Steak,40.76425689,-73.98299713
HOKEY POKE-CHICK SHOP,Manhattan,805,3 AVENUE,10022,Middle Eastern,40.7554987,-73.97097982
WICKED WILLY'S,Manhattan,149,BLEECKER STREET,10012,American,40.72826883,-73.99935778
CURRY IN A HURRY,Manhattan,119,LEXINGTON AVENUE,10016,Indian,40.74277629,-73.98234222
BODAI VEGETARIAN RESTAURANT,Queens,5908,MAIN ST,11355,Vegetarian,40.74371016,-73.82566071
SARKU JAPAN,Staten Island,2655,RICHMOND AVENUE,10314,Japanese,40.58229742,-74.16905259
SARKU JAPAN,Bronx,200,BAYCHESTER AVENUE,10475,Japanese,40.86590541,-73.83042975
PAPHOS DINER,Brooklyn,2501,FULTON STREET,11207,American,40.67748985,-73.90201324
LA VECINA RESTAURANT,Bronx,1144,CASTLE HILL AVENUE,10462,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.83087784,-73.85078074
MODOO-CHICKEN AND NOODLE BAR,Queens,21617,NORTHERN BLVD,11361,Korean,40.76084002,-73.76544796
GEORGINA RESTAURANT,Bronx,1003,EAST  163 STREET,10459,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.82097812,-73.89315513
PLAYWRIGHT TAVERN,Manhattan,27,WEST   35 STREET,10001,Irish,40.74958097,-73.9852133
COMA BUENO RESTAURANT,Manhattan,944,COLUMBUS AVENUE,10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.79949471,-73.96268577
CAFE JAX,Manhattan,318,EAST   84 STREET,10028,Café/Coffee/Tea,40.77627016,-73.95205116
HEIGHTS BAR & GRILL,Brooklyn,766,CLASSON AVENUE,11238,Pizza/Italian,40.67375361,-73.96048882
AKINO,Queens,8280,BROADWAY,11373,Japanese,40.74149406,-73.88056236
SILK ROAD CAFE,Manhattan,30,MOTT STREET,10013,Café/Coffee/Tea,40.71468497,-73.99881321
FORT DEFIANCE,Brooklyn,365,VAN BRUNT STREET,11231,American,40.67670475,-74.01363845
JOYA HALL,Queens,63108,WOODHAVEN BLVD,11374,Indian,40.72176879,-73.86684912
CAFE RAE'S,Queens,8229,164TH ST,11432,Delicatessen,40.7184503,-73.80373591
LA BOOM CLUB,Queens,56-15,NORTHERN BOULEVARD,11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7535332,-73.90466934
GREEK GRILL,Queens,156-40,CROSSBAY BOULEVARD,11414,Greek,40.66345867,-73.84094521
HAN DYNASTY,Manhattan,215,WEST   85 STREET,10024,Chinese,40.78727043,-73.97614438
FELICE,Manhattan,15,WEST   56 STREET,10019,Italian,40.76263333,-73.975258
KATHMANDU FUSION KITCHEN,Queens,39-26,61 STREET,11377,Asian,40.74649697,-73.90299405
DJERDAN,Queens,3404,31 AVENUE,11106,Eastern European,40.76311929,-73.9209434
EMPERADOR ELIAS RESTAURANT,Brooklyn,274,BROADWAY,11211,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.70872417,-73.9587944
SHORTY TANG NOODLE SHOP,Manhattan,98,8 AVENUE,10011,Chinese,40.7402799,-74.00212188
HOT N JUICY CRAWFISH,Manhattan,243,WEST   14 STREET,10011,Seafood,40.73909143,-74.00095627
KEW GARDENS CINEMAS,Queens,8105,LEFFERTS BOULEVARD,11415,American,40.70919279,-73.82989574
TWO BOOTS,Brooklyn,284,5 AVENUE,11215,Pizza/Italian,40.67408841,-73.98221267
VAMOS AL TEQUILA,Brooklyn,162,FRANKLIN STREET,11222,Mexican,40.73075329,-73.95772715
PURE THAI RESTAURANT,Manhattan,766,9 AVENUE,10019,Thai,40.76429324,-73.98834346
PAPA JOHN'S,Staten Island,2175,HYLAN BOULEVARD,10306,Pizza/Italian,40.57761953,-74.10263105
LITTLE RASCAL,Manhattan,163,ELIZABETH STREET,10012,Turkish,40.7208304,-73.99489887
JUST COMBO RESTAURANT,Queens,2101,21ST AVE,11105,Middle Eastern,40.78220993,-73.91448597
CORVO COFFEE,Manhattan,270,WEST   39 STREET,10018,Café/Coffee/Tea,40.75489535,-73.99018593
NOODLE Q,Manhattan,2,EAST BROADWAY,10038,Chinese,40.71343334,-73.99762286
HANAMICHI,Manhattan,28,WEST   32 STREET,10001,Asian,40.74772296,-73.98687749
SOHO PARK,Manhattan,62,PRINCE STREET,10012,American,40.72372894,-73.99661954
"FOREVER JERK, LLC",Queens,14594,GUY R BREWER BLVD,11434,Caribbean,40.66382941,-73.76856587
DOWNEY'S BAR & GRILL,Bronx,5790,MOSHOLU AVENUE,10471,American,40.90537992,-73.89763143
MI BELLA GROCERY & DELI,Brooklyn,1904,BATH AVENUE,11214,Spanish,40.602547,-74.00365159
NEW BOE LEE,Bronx,741,LYDIG AVENUE,10462,Chinese,40.85446851,-73.86607997
THE SMITH,Manhattan,55,3 AVENUE,10003,American,40.73098835,-73.98884001
FORDHAM U - COSI AT CAMPBELL HALL,Bronx,441,EAST FORDHAM ROAD,10458,Middle Eastern,40.86072674,-73.88953366
FAMOUS BAGEL BUFFET,Manhattan,510,6 AVENUE,10011,American,40.73681599,-73.99721788
Kennedy Fried Chicken,Bronx,919,EAST  174 STREET,10460,Chicken,40.83732601,-73.88762114
GEORGES FAMILY RESTAURANT,Bronx,3000,BUHRE AVENUE,10461,American,40.8470406,-73.83213706
MIMI JAPANESE RESTAURANT,Manhattan,566,AMSTERDAM AVENUE,10024,Japanese,40.78861497,-73.97434187
QDOBA MEXICAN EATS,Staten Island,1275,WOODROW ROAD,10309,Mexican,40.54173533,-74.20713763
DESERT RAIN LOUNGE,Queens,10729,METROPOLITAN AVE,11375,American,40.70956037,-73.84524252
DUNKIN  BASKIN ROBBINS,Queens,146-25,NORTHERN BOULEVARD,11354,Donuts,40.76503966,-73.82027269
RAJDHANI INDIAN RESTUARANT,Queens,206-08,HILLSIDE AVENUE,11427,Indian,40.72118987,-73.7592278
THE BAD BAGEL,Brooklyn,40,WYCKOFF AVENUE,11237,Bagels/Pretzels,40.70592449,-73.92184466
BRASS MONKEY,Manhattan,55,LITTLE WEST   12 STREET,10014,American,40.74055133,-74.00857418
MARIOS HOMEMADE CUISINE,Bronx,699,EAST  187 STREET,10458,Pizza/Italian,40.85418389,-73.88455607
11 HOWARD KITCHEN,Manhattan,138,LAFAYETTE STREET,10013,American,40.71907661,-73.9999531
